YEAR,QUARTER,ORIGIN,DEST,OPERATING_CARRIER,PASSENGERS,MARKET_FARE
2025,1,FLL,DFW,NK,2.0,29.0
2025,1,FLL,DFW,NK,2.0,31.0
2025,1,FLL,DFW,NK,2.0,32.5
2025,1,FLL,DFW,NK,2.0,33.0
2025,1,FLL,DFW,NK,2.0,40.0
2025,1,FLL,DFW,NK,2.0,40.0
2025,1,FLL,DFW,NK,2.0,40.5
2025,1,FLL,DFW,NK,2.0,41.0
2025,1,FLL,DFW,NK,2.0,45.0
2025,1,FLL,DFW,NK,2.0,48.0
2025,1,FLL,DFW,NK,2.0,51.0
2025,1,FLL,DFW,NK,2.0,51.5
2025,1,FLL,DFW,NK,2.0,55.1
2025,1,FLL,DFW,NK,2.0,55.81
2025,1,FLL,DFW,NK,2.0,56.0
2025,1,FLL,DFW,NK,2.0,56.0
2025,1,FLL,DFW,NK,2.0,57.0
2025,1,FLL,DFW,NK,2.0,61.0
2025,1,FLL,DFW,NK,2.0,63.0
2025,1,FLL,DFW,NK,2.0,63.68
2025,1,FLL,DFW,NK,2.0,64.0
2025,1,FLL,DFW,NK,2.0,64.5
2025,1,FLL,DFW,NK,2.0,66.0
2025,1,FLL,DFW,NK,2.0,67.5
2025,1,FLL,DFW,NK,2.0,68.5
2025,1,FLL,DFW,NK,2.0,72.5
2025,1,FLL,DFW,NK,2.0,75.0
2025,1,FLL,DFW,NK,2.0,76.0
2025,1,FLL,DFW,NK,2.0,77.0
2025,1,FLL,DFW,NK,2.0,77.5
2025,1,FLL,DFW,NK,2.0,77.5
2025,1,FLL,DFW,NK,2.0,80.0
2025,1,FLL,DFW,NK,2.0,80.0
2025,1,FLL,DFW,NK,2.0,82.0
2025,1,FLL,DFW,NK,2.0,83.0
2025,1,FLL,DFW,NK,2.0,85.58
2025,1,FLL,DFW,NK,2.0,86.0
2025,1,FLL,DFW,NK,2.0,86.5
2025,1,FLL,DFW,NK,2.0,86.5
2025,1,FLL,DFW,NK,2.0,88.5
2025,1,FLL,DFW,NK,2.0,93.47
2025,1,FLL,DFW,NK,2.0,94.0
2025,1,FLL,DFW,NK,2.0,95.0
2025,1,FLL,DFW,NK,2.0,98.05
2025,1,FLL,DFW,NK,2.0,99.5
2025,1,FLL,DFW,NK,2.0,101.1
2025,1,FLL,DFW,NK,2.0,102.0
2025,1,FLL,DFW,NK,2.0,102.5
2025,1,FLL,DFW,NK,2.0,103.5
2025,1,FLL,DFW,NK,2.0,104.0
2025,1,FLL,DFW,NK,2.0,105.0
2025,1,FLL,DFW,NK,2.0,105.37
2025,1,FLL,DFW,NK,2.0,107.0
2025,1,FLL,DFW,NK,2.0,108.0
2025,1,FLL,DFW,NK,2.0,108.5
2025,1,FLL,DFW,NK,2.0,109.5
2025,1,FLL,DFW,NK,2.0,110.0
2025,1,FLL,DFW,NK,2.0,111.5
2025,1,FLL,DFW,NK,2.0,111.85
2025,1,FLL,DFW,NK,2.0,113.0
2025,1,FLL,DFW,NK,2.0,115.0
2025,1,FLL,DFW,NK,2.0,115.0
2025,1,FLL,DFW,NK,2.0,118.5
2025,1,FLL,DFW,NK,2.0,122.0
2025,1,FLL,DFW,NK,2.0,130.0
2025,1,FLL,DFW,NK,2.0,131.0
2025,1,FLL,DFW,NK,2.0,132.0
2025,1,FLL,DFW,NK,2.0,132.5
2025,1,FLL,DFW,NK,2.0,134.0
2025,1,FLL,DFW,NK,2.0,134.5
2025,1,FLL,DFW,NK,2.0,134.5
2025,1,FLL,DFW,NK,2.0,141.5
2025,1,FLL,DFW,NK,2.0,142.5
2025,1,FLL,DFW,NK,2.0,144.0
2025,1,FLL,DFW,NK,2.0,144.0
2025,1,FLL,DFW,NK,2.0,145.0
2025,1,FLL,DFW,NK,2.0,145.0
2025,1,FLL,DFW,NK,2.0,148.0
2025,1,FLL,DFW,NK,2.0,151.0
2025,1,FLL,DFW,NK,2.0,153.0
2025,1,FLL,DFW,NK,2.0,154.5
2025,1,FLL,DFW,NK,2.0,156.0
2025,1,FLL,DFW,NK,2.0,164.0
2025,1,FLL,DFW,NK,2.0,165.5
2025,1,FLL,DFW,NK,2.0,166.5
2025,1,FLL,DFW,NK,2.0,170.5
2025,1,FLL,DFW,NK,2.0,171.5
2025,1,FLL,DFW,NK,2.0,182.0
2025,1,FLL,DFW,NK,2.0,184.0
2025,1,FLL,DFW,NK,2.0,186.5
2025,1,FLL,DFW,NK,2.0,189.0
2025,1,FLL,DFW,NK,2.0,190.0
2025,1,FLL,DFW,NK,2.0,191.5
2025,1,FLL,DFW,NK,2.0,221.5
2025,1,FLL,DFW,NK,2.0,225.0
2025,1,FLL,DFW,NK,2.0,234.0
2025,1,FLL,DFW,NK,2.0,247.0
2025,1,FLL,DFW,NK,2.0,259.0
2025,1,FLL,DFW,NK,2.0,264.0
2025,1,FLL,DFW,NK,2.0,309.0
2025,1,FLL,DFW,NK,2.0,324.0
2025,1,FLL,DFW,NK,2.0,325.0
2025,1,FLL,DFW,NK,2.0,375.0
2025,1,FLL,DFW,NK,3.0,31.0
2025,1,FLL,DFW,NK,3.0,32.78
2025,1,FLL,DFW,NK,3.0,43.0
2025,1,FLL,DFW,NK,3.0,48.0
2025,1,FLL,DFW,NK,3.0,49.5
2025,1,FLL,DFW,NK,3.0,50.0
2025,1,FLL,DFW,NK,3.0,53.5
2025,1,FLL,DFW,NK,3.0,53.95
2025,1,FLL,DFW,NK,3.0,57.0
2025,1,FLL,DFW,NK,3.0,58.5
2025,1,FLL,DFW,NK,3.0,59.0
2025,1,FLL,DFW,NK,3.0,59.5
2025,1,FLL,DFW,NK,3.0,64.0
2025,1,FLL,DFW,NK,3.0,66.0
2025,1,FLL,DFW,NK,3.0,66.5
2025,1,FLL,DFW,NK,3.0,71.0
2025,1,FLL,DFW,NK,3.0,74.0
2025,1,FLL,DFW,NK,3.0,75.5
2025,1,FLL,DFW,NK,3.0,78.0
2025,1,FLL,DFW,NK,3.0,82.0
2025,1,FLL,DFW,NK,3.0,84.0
2025,1,FLL,DFW,NK,3.0,86.0
2025,1,FLL,DFW,NK,3.0,87.5
2025,1,FLL,DFW,NK,3.0,90.0
2025,1,FLL,DFW,NK,3.0,94.0
2025,1,FLL,DFW,NK,3.0,95.0
2025,1,FLL,DFW,NK,3.0,96.5
2025,1,FLL,DFW,NK,3.0,101.0
2025,1,FLL,DFW,NK,3.0,103.0
2025,1,FLL,DFW,NK,3.0,105.0
2025,1,FLL,DFW,NK,3.0,109.5
2025,1,FLL,DFW,NK,3.0,112.5
2025,1,FLL,DFW,NK,3.0,115.0
2025,1,FLL,DFW,NK,3.0,117.0
2025,1,FLL,DFW,NK,3.0,121.0
2025,1,FLL,DFW,NK,3.0,125.5
2025,1,FLL,DFW,NK,3.0,126.0
2025,1,FLL,DFW,NK,3.0,126.5
2025,1,FLL,DFW,NK,3.0,126.5
2025,1,FLL,DFW,NK,3.0,137.0
2025,1,FLL,DFW,NK,3.0,139.0
2025,1,FLL,DFW,NK,3.0,141.5
2025,1,FLL,DFW,NK,3.0,146.5
2025,1,FLL,DFW,NK,3.0,154.0
2025,1,FLL,DFW,NK,3.0,170.0
2025,1,FLL,DFW,NK,3.0,171.5
2025,1,FLL,DFW,NK,3.0,174.0
2025,1,FLL,DFW,NK,3.0,179.0
2025,1,FLL,DFW,NK,3.0,179.0
2025,1,FLL,DFW,NK,3.0,182.0
2025,1,FLL,DFW,NK,3.0,185.0
2025,1,FLL,DFW,NK,3.0,189.0
2025,1,FLL,DFW,NK,3.0,191.0
2025,1,FLL,DFW,NK,3.0,196.5
2025,1,FLL,DFW,NK,3.0,244.0
2025,1,FLL,DFW,NK,3.0,284.0
2025,1,FLL,DFW,NK,3.0,315.0
2025,1,FLL,DFW,NK,3.0,374.0
2025,1,FLL,DFW,NK,4.0,31.0
2025,1,FLL,DFW,NK,4.0,31.02
2025,1,FLL,DFW,NK,4.0,32.0
2025,1,FLL,DFW,NK,4.0,47.0
2025,1,FLL,DFW,NK,4.0,48.0
2025,1,FLL,DFW,NK,4.0,49.5
2025,1,FLL,DFW,NK,4.0,58.0
2025,1,FLL,DFW,NK,4.0,59.0
2025,1,FLL,DFW,NK,4.0,60.0
2025,1,FLL,DFW,NK,4.0,64.0
2025,1,FLL,DFW,NK,4.0,67.5
2025,1,FLL,DFW,NK,4.0,70.0
2025,1,FLL,DFW,NK,4.0,70.5
2025,1,FLL,DFW,NK,4.0,72.0
2025,1,FLL,DFW,NK,4.0,79.5
2025,1,FLL,DFW,NK,4.0,84.5
2025,1,FLL,DFW,NK,4.0,88.0
2025,1,FLL,DFW,NK,4.0,91.0
2025,1,FLL,DFW,NK,4.0,99.5
2025,1,FLL,DFW,NK,4.0,101.5
2025,1,FLL,DFW,NK,4.0,101.5
2025,1,FLL,DFW,NK,4.0,111.0
2025,1,FLL,DFW,NK,4.0,113.0
2025,1,FLL,DFW,NK,4.0,119.0
2025,1,FLL,DFW,NK,4.0,119.0
2025,1,FLL,DFW,NK,4.0,119.0
2025,1,FLL,DFW,NK,4.0,122.5
2025,1,FLL,DFW,NK,4.0,129.0
2025,1,FLL,DFW,NK,4.0,131.5
2025,1,FLL,DFW,NK,4.0,132.5
2025,1,FLL,DFW,NK,4.0,142.0
2025,1,FLL,DFW,NK,4.0,148.0
2025,1,FLL,DFW,NK,4.0,149.0
2025,1,FLL,DFW,NK,4.0,159.0
2025,1,FLL,DFW,NK,4.0,159.0
2025,1,FLL,DFW,NK,4.0,161.5
2025,1,FLL,DFW,NK,4.0,196.5
2025,1,FLL,DFW,NK,4.0,199.0
2025,1,FLL,DFW,NK,4.0,245.0
2025,1,FLL,DFW,NK,4.0,314.0
2025,1,FLL,DFW,NK,5.0,39.0
2025,1,FLL,DFW,NK,5.0,39.0
2025,1,FLL,DFW,NK,5.0,43.0
2025,1,FLL,DFW,NK,5.0,44.0
2025,1,FLL,DFW,NK,5.0,50.5
2025,1,FLL,DFW,NK,5.0,50.5
2025,1,FLL,DFW,NK,5.0,52.0
2025,1,FLL,DFW,NK,5.0,53.5
2025,1,FLL,DFW,NK,5.0,56.5
2025,1,FLL,DFW,NK,5.0,59.0
2025,1,FLL,DFW,NK,5.0,59.5
2025,1,FLL,DFW,NK,5.0,60.0
2025,1,FLL,DFW,NK,5.0,60.0
2025,1,FLL,DFW,NK,5.0,66.0
2025,1,FLL,DFW,NK,5.0,66.5
2025,1,FLL,DFW,NK,5.0,71.5
2025,1,FLL,DFW,NK,5.0,71.5
2025,1,FLL,DFW,NK,5.0,74.5
2025,1,FLL,DFW,NK,5.0,75.0
2025,1,FLL,DFW,NK,5.0,79.0
2025,1,FLL,DFW,NK,5.0,79.5
2025,1,FLL,DFW,NK,5.0,82.5
2025,1,FLL,DFW,NK,5.0,82.5
2025,1,FLL,DFW,NK,5.0,84.5
2025,1,FLL,DFW,NK,5.0,85.5
2025,1,FLL,DFW,NK,5.0,98.0
2025,1,FLL,DFW,NK,5.0,114.0
2025,1,FLL,DFW,NK,5.0,114.0
2025,1,FLL,DFW,NK,5.0,128.0
2025,1,FLL,DFW,NK,5.0,155.0
2025,1,FLL,DFW,NK,5.0,161.5
2025,1,FLL,DFW,NK,5.0,184.0
2025,1,FLL,DFW,NK,5.0,269.0
2025,1,FLL,DFW,NK,6.0,32.0
2025,1,FLL,DFW,NK,6.0,44.0
2025,1,FLL,DFW,NK,6.0,46.5
2025,1,FLL,DFW,NK,6.0,49.0
2025,1,FLL,DFW,NK,6.0,58.0
2025,1,FLL,DFW,NK,6.0,74.0
2025,1,FLL,DFW,NK,6.0,74.5
2025,1,FLL,DFW,NK,6.0,76.5
2025,1,FLL,DFW,NK,6.0,79.0
2025,1,FLL,DFW,NK,6.0,81.5
2025,1,FLL,DFW,NK,6.0,89.0
2025,1,FLL,DFW,NK,6.0,99.0
2025,1,FLL,DFW,NK,6.0,99.0
2025,1,FLL,DFW,NK,6.0,110.0
2025,1,FLL,DFW,NK,6.0,124.0
2025,1,FLL,DFW,NK,6.0,139.0
2025,1,FLL,DFW,NK,6.0,149.0
2025,1,FLL,DFW,NK,6.0,159.0
2025,1,FLL,DFW,NK,6.0,254.0
2025,1,FLL,DFW,NK,6.0,274.0
2025,1,FLL,DFW,NK,7.0,46.0
2025,1,FLL,DFW,NK,7.0,46.0
2025,1,FLL,DFW,NK,7.0,49.0
2025,1,FLL,DFW,NK,7.0,52.0
2025,1,FLL,DFW,NK,7.0,72.0
2025,1,FLL,DFW,NK,7.0,79.0
2025,1,FLL,DFW,NK,7.0,91.5
2025,1,FLL,DFW,NK,7.0,103.0
2025,1,FLL,DFW,NK,7.0,104.0
2025,1,FLL,DFW,NK,7.0,105.0
2025,1,FLL,DFW,NK,7.0,117.0
2025,1,FLL,DFW,NK,7.0,124.0
2025,1,FLL,DFW,NK,7.0,180.0
2025,1,FLL,DFW,NK,7.0,275.0
2025,1,FLL,DFW,NK,8.0,90.0
2025,1,FLL,DFW,NK,8.0,99.0
2025,1,FLL,DFW,NK,8.0,104.0
2025,1,FLL,DFW,NK,8.0,134.0
2025,1,FLL,DFW,NK,8.0,154.0
2025,1,FLL,DFW,NK,8.0,175.0
2025,1,FLL,DFW,NK,8.0,239.0
2025,1,FLL,DFW,NK,9.0,43.0
2025,1,FLL,DFW,NK,9.0,44.0
2025,1,FLL,DFW,NK,9.0,46.0
2025,1,FLL,DFW,NK,9.0,109.0
2025,1,FLL,DFW,NK,9.0,199.0
2025,1,FLL,DFW,NK,10.0,62.5
2025,1,FLL,DFW,NK,10.0,89.0
2025,1,FLL,DFW,NK,10.0,90.0
2025,1,FLL,DFW,NK,11.0,39.0
2025,1,FLL,DFW,NK,11.0,46.5
2025,1,FLL,DFW,NK,11.0,50.0
2025,1,FLL,DFW,NK,11.0,62.0
2025,1,FLL,DFW,NK,11.0,74.0
2025,1,FLL,DFW,NK,11.0,164.0
2025,1,FLL,DFW,NK,12.0,5.5
2025,1,FLL,DFW,NK,12.0,61.5
2025,1,FLL,DFW,NK,12.0,70.0
2025,1,FLL,DFW,NK,12.0,81.5
2025,1,FLL,DFW,NK,12.0,117.0
2025,1,FLL,DFW,NK,12.0,154.0
2025,1,FLL,DFW,NK,13.0,38.0
2025,1,FLL,DFW,NK,13.0,38.5
2025,1,FLL,DFW,NK,13.0,50.0
2025,1,FLL,DFW,NK,13.0,94.0
2025,1,FLL,DFW,NK,13.0,155.0
2025,1,FLL,DFW,NK,14.0,5.5
2025,1,FLL,DFW,NK,14.0,114.0
2025,1,FLL,DFW,NK,14.0,129.0
2025,1,FLL,DFW,NK,14.0,129.0
2025,1,FLL,DFW,NK,16.0,109.0
2025,1,FLL,DFW,NK,16.0,205.0
2025,1,FLL,DFW,NK,17.0,164.0
2025,1,FLL,DFW,NK,18.0,62.5
2025,1,FLL,DFW,NK,20.0,69.0
2025,1,FLL,DFW,NK,21.0,149.0
2025,1,FLL,DFW,NK,22.0,6.0
2025,1,FLL,DFW,NK,22.0,179.0
2025,1,FLL,DFW,NK,22.0,214.0
2025,1,FLL,DFW,NK,25.0,54.0
2025,1,FLL,DFW,NK,26.0,62.0
2025,1,FLL,DFW,NK,26.0,109.0
2025,1,FLL,DFW,NK,27.0,54.0
2025,1,FLL,DFW,NK,28.0,69.0
2025,1,FLL,DFW,NK,28.0,89.0
2025,1,FLL,DFW,NK,29.0,55.0
2025,1,FLL,DFW,NK,31.0,61.5
2025,1,FLL,DFW,NK,41.0,54.0
2025,1,FLL,DFW,NK,42.0,169.0
2025,1,FLL,DFW,NK,47.0,55.0
2025,1,FLL,DFW,NK,48.0,69.0
2025,1,FLL,DFW,NK,50.0,55.0
2025,1,FLL,LAX,NK,1.0,6.0
2025,1,FLL,LAX,NK,1.0,19.0
2025,1,FLL,LAX,NK,1.0,26.0
2025,1,FLL,LAX,NK,1.0,34.0
2025,1,FLL,LAX,NK,1.0,35.0
2025,1,FLL,LAX,NK,1.0,43.0
2025,1,FLL,LAX,NK,1.0,47.0
2025,1,FLL,LAX,NK,1.0,47.0
2025,1,FLL,LAX,NK,1.0,48.0
2025,1,FLL,LAX,NK,1.0,49.0
2025,1,FLL,LAX,NK,1.0,49.0
2025,1,FLL,LAX,NK,1.0,49.5
2025,1,FLL,LAX,NK,1.0,50.0
2025,1,FLL,LAX,NK,1.0,50.0
2025,1,FLL,LAX,NK,1.0,52.3
2025,1,FLL,LAX,NK,1.0,52.5
2025,1,FLL,LAX,NK,1.0,52.94
2025,1,FLL,LAX,NK,1.0,54.0
2025,1,FLL,LAX,NK,1.0,56.5
2025,1,FLL,LAX,NK,1.0,56.9
2025,1,FLL,LAX,NK,1.0,57.0
2025,1,FLL,LAX,NK,1.0,58.0
2025,1,FLL,LAX,NK,1.0,58.0
2025,1,FLL,LAX,NK,1.0,58.0
2025,1,FLL,LAX,NK,1.0,58.5
2025,1,FLL,LAX,NK,1.0,59.0
2025,1,FLL,LAX,NK,1.0,59.0
2025,1,FLL,LAX,NK,1.0,60.0
2025,1,FLL,LAX,NK,1.0,60.0
2025,1,FLL,LAX,NK,1.0,60.0
2025,1,FLL,LAX,NK,1.0,61.0
2025,1,FLL,LAX,NK,1.0,61.5
2025,1,FLL,LAX,NK,1.0,63.0
2025,1,FLL,LAX,NK,1.0,63.0
2025,1,FLL,LAX,NK,1.0,64.5
2025,1,FLL,LAX,NK,1.0,66.0
2025,1,FLL,LAX,NK,1.0,67.0
2025,1,FLL,LAX,NK,1.0,67.0
2025,1,FLL,LAX,NK,1.0,67.0
2025,1,FLL,LAX,NK,1.0,67.83
2025,1,FLL,LAX,NK,1.0,67.97
2025,1,FLL,LAX,NK,1.0,69.0
2025,1,FLL,LAX,NK,1.0,69.06
2025,1,FLL,LAX,NK,1.0,69.5
2025,1,FLL,LAX,NK,1.0,70.0
2025,1,FLL,LAX,NK,1.0,70.0
2025,1,FLL,LAX,NK,1.0,70.0
2025,1,FLL,LAX,NK,1.0,70.3
2025,1,FLL,LAX,NK,1.0,70.42
2025,1,FLL,LAX,NK,1.0,71.0
2025,1,FLL,LAX,NK,1.0,71.0
2025,1,FLL,LAX,NK,1.0,71.0
2025,1,FLL,LAX,NK,1.0,72.0
2025,1,FLL,LAX,NK,1.0,72.0
2025,1,FLL,LAX,NK,1.0,72.13
2025,1,FLL,LAX,NK,1.0,72.33
2025,1,FLL,LAX,NK,1.0,72.51
2025,1,FLL,LAX,NK,1.0,73.0
2025,1,FLL,LAX,NK,1.0,73.0
2025,1,FLL,LAX,NK,1.0,73.36
2025,1,FLL,LAX,NK,1.0,74.0
2025,1,FLL,LAX,NK,1.0,74.0
2025,1,FLL,LAX,NK,1.0,74.0
2025,1,FLL,LAX,NK,1.0,74.72
2025,1,FLL,LAX,NK,1.0,75.0
2025,1,FLL,LAX,NK,1.0,75.0
2025,1,FLL,LAX,NK,1.0,75.02
2025,1,FLL,LAX,NK,1.0,75.5
2025,1,FLL,LAX,NK,1.0,76.0
2025,1,FLL,LAX,NK,1.0,76.5
2025,1,FLL,LAX,NK,1.0,76.78
2025,1,FLL,LAX,NK,1.0,76.97
2025,1,FLL,LAX,NK,1.0,77.0
2025,1,FLL,LAX,NK,1.0,77.89
2025,1,FLL,LAX,NK,1.0,78.0
2025,1,FLL,LAX,NK,1.0,78.89
2025,1,FLL,LAX,NK,1.0,79.0
2025,1,FLL,LAX,NK,1.0,79.0
2025,1,FLL,LAX,NK,1.0,79.5
2025,1,FLL,LAX,NK,1.0,79.5
2025,1,FLL,LAX,NK,1.0,79.53
2025,1,FLL,LAX,NK,1.0,79.94
2025,1,FLL,LAX,NK,1.0,80.0
2025,1,FLL,LAX,NK,1.0,80.0
2025,1,FLL,LAX,NK,1.0,82.0
2025,1,FLL,LAX,NK,1.0,82.0
2025,1,FLL,LAX,NK,1.0,82.0
2025,1,FLL,LAX,NK,1.0,82.0
2025,1,FLL,LAX,NK,1.0,82.69
2025,1,FLL,LAX,NK,1.0,82.81
2025,1,FLL,LAX,NK,1.0,83.0
2025,1,FLL,LAX,NK,1.0,83.0
2025,1,FLL,LAX,NK,1.0,83.04
2025,1,FLL,LAX,NK,1.0,83.04
2025,1,FLL,LAX,NK,1.0,83.5
2025,1,FLL,LAX,NK,1.0,83.56
2025,1,FLL,LAX,NK,1.0,84.0
2025,1,FLL,LAX,NK,1.0,84.33
2025,1,FLL,LAX,NK,1.0,84.5
2025,1,FLL,LAX,NK,1.0,85.0
2025,1,FLL,LAX,NK,1.0,85.0
2025,1,FLL,LAX,NK,1.0,86.0
2025,1,FLL,LAX,NK,1.0,86.0
2025,1,FLL,LAX,NK,1.0,86.15
2025,1,FLL,LAX,NK,1.0,87.5
2025,1,FLL,LAX,NK,1.0,87.76
2025,1,FLL,LAX,NK,1.0,88.0
2025,1,FLL,LAX,NK,1.0,88.67
2025,1,FLL,LAX,NK,1.0,88.84
2025,1,FLL,LAX,NK,1.0,89.0
2025,1,FLL,LAX,NK,1.0,89.0
2025,1,FLL,LAX,NK,1.0,89.23
2025,1,FLL,LAX,NK,1.0,90.0
2025,1,FLL,LAX,NK,1.0,90.0
2025,1,FLL,LAX,NK,1.0,90.0
2025,1,FLL,LAX,NK,1.0,90.29
2025,1,FLL,LAX,NK,1.0,90.5
2025,1,FLL,LAX,NK,1.0,91.51
2025,1,FLL,LAX,NK,1.0,91.69
2025,1,FLL,LAX,NK,1.0,91.73
2025,1,FLL,LAX,NK,1.0,91.73
2025,1,FLL,LAX,NK,1.0,92.0
2025,1,FLL,LAX,NK,1.0,92.17
2025,1,FLL,LAX,NK,1.0,92.24
2025,1,FLL,LAX,NK,1.0,92.5
2025,1,FLL,LAX,NK,1.0,92.73
2025,1,FLL,LAX,NK,1.0,93.0
2025,1,FLL,LAX,NK,1.0,93.7
2025,1,FLL,LAX,NK,1.0,93.73
2025,1,FLL,LAX,NK,1.0,93.94
2025,1,FLL,LAX,NK,1.0,94.28
2025,1,FLL,LAX,NK,1.0,94.51
2025,1,FLL,LAX,NK,1.0,95.0
2025,1,FLL,LAX,NK,1.0,95.0
2025,1,FLL,LAX,NK,1.0,95.19
2025,1,FLL,LAX,NK,1.0,95.37
2025,1,FLL,LAX,NK,1.0,95.54
2025,1,FLL,LAX,NK,1.0,96.49
2025,1,FLL,LAX,NK,1.0,96.5
2025,1,FLL,LAX,NK,1.0,96.63
2025,1,FLL,LAX,NK,1.0,96.77
2025,1,FLL,LAX,NK,1.0,96.83
2025,1,FLL,LAX,NK,1.0,97.0
2025,1,FLL,LAX,NK,1.0,97.28
2025,1,FLL,LAX,NK,1.0,97.5
2025,1,FLL,LAX,NK,1.0,97.69
2025,1,FLL,LAX,NK,1.0,98.41
2025,1,FLL,LAX,NK,1.0,98.63
2025,1,FLL,LAX,NK,1.0,98.83
2025,1,FLL,LAX,NK,1.0,98.89
2025,1,FLL,LAX,NK,1.0,98.98
2025,1,FLL,LAX,NK,1.0,99.0
2025,1,FLL,LAX,NK,1.0,99.5
2025,1,FLL,LAX,NK,1.0,100.0
2025,1,FLL,LAX,NK,1.0,100.0
2025,1,FLL,LAX,NK,1.0,100.0
2025,1,FLL,LAX,NK,1.0,100.0
2025,1,FLL,LAX,NK,1.0,100.54
2025,1,FLL,LAX,NK,1.0,101.0
2025,1,FLL,LAX,NK,1.0,101.0
2025,1,FLL,LAX,NK,1.0,101.5
2025,1,FLL,LAX,NK,1.0,101.54
2025,1,FLL,LAX,NK,1.0,101.97
2025,1,FLL,LAX,NK,1.0,102.0
2025,1,FLL,LAX,NK,1.0,102.0
2025,1,FLL,LAX,NK,1.0,102.0
2025,1,FLL,LAX,NK,1.0,102.0
2025,1,FLL,LAX,NK,1.0,102.0
2025,1,FLL,LAX,NK,1.0,102.17
2025,1,FLL,LAX,NK,1.0,103.0
2025,1,FLL,LAX,NK,1.0,103.0
2025,1,FLL,LAX,NK,1.0,103.17
2025,1,FLL,LAX,NK,1.0,103.37
2025,1,FLL,LAX,NK,1.0,103.95
2025,1,FLL,LAX,NK,1.0,104.0
2025,1,FLL,LAX,NK,1.0,104.0
2025,1,FLL,LAX,NK,1.0,104.08
2025,1,FLL,LAX,NK,1.0,104.77
2025,1,FLL,LAX,NK,1.0,104.89
2025,1,FLL,LAX,NK,1.0,105.0
2025,1,FLL,LAX,NK,1.0,105.12
2025,1,FLL,LAX,NK,1.0,106.16
2025,1,FLL,LAX,NK,1.0,106.5
2025,1,FLL,LAX,NK,1.0,107.0
2025,1,FLL,LAX,NK,1.0,107.0
2025,1,FLL,LAX,NK,1.0,107.16
2025,1,FLL,LAX,NK,1.0,107.43
2025,1,FLL,LAX,NK,1.0,107.73
2025,1,FLL,LAX,NK,1.0,107.93
2025,1,FLL,LAX,NK,1.0,108.0
2025,1,FLL,LAX,NK,1.0,108.25
2025,1,FLL,LAX,NK,1.0,108.45
2025,1,FLL,LAX,NK,1.0,108.97
2025,1,FLL,LAX,NK,1.0,109.0
2025,1,FLL,LAX,NK,1.0,109.07
2025,1,FLL,LAX,NK,1.0,109.5
2025,1,FLL,LAX,NK,1.0,109.58
2025,1,FLL,LAX,NK,1.0,110.0
2025,1,FLL,LAX,NK,1.0,110.0
2025,1,FLL,LAX,NK,1.0,110.01
2025,1,FLL,LAX,NK,1.0,110.76
2025,1,FLL,LAX,NK,1.0,110.81
2025,1,FLL,LAX,NK,1.0,111.0
2025,1,FLL,LAX,NK,1.0,111.0
2025,1,FLL,LAX,NK,1.0,111.0
2025,1,FLL,LAX,NK,1.0,111.0
2025,1,FLL,LAX,NK,1.0,111.0
2025,1,FLL,LAX,NK,1.0,111.0
2025,1,FLL,LAX,NK,1.0,111.5
2025,1,FLL,LAX,NK,1.0,111.66
2025,1,FLL,LAX,NK,1.0,111.76
2025,1,FLL,LAX,NK,1.0,111.92
2025,1,FLL,LAX,NK,1.0,112.0
2025,1,FLL,LAX,NK,1.0,112.0
2025,1,FLL,LAX,NK,1.0,112.0
2025,1,FLL,LAX,NK,1.0,112.0
2025,1,FLL,LAX,NK,1.0,112.4
2025,1,FLL,LAX,NK,1.0,112.5
2025,1,FLL,LAX,NK,1.0,113.0
2025,1,FLL,LAX,NK,1.0,113.24
2025,1,FLL,LAX,NK,1.0,113.51
2025,1,FLL,LAX,NK,1.0,113.69
2025,1,FLL,LAX,NK,1.0,113.73
2025,1,FLL,LAX,NK,1.0,114.93
2025,1,FLL,LAX,NK,1.0,115.0
2025,1,FLL,LAX,NK,1.0,115.5
2025,1,FLL,LAX,NK,1.0,115.67
2025,1,FLL,LAX,NK,1.0,115.72
2025,1,FLL,LAX,NK,1.0,116.0
2025,1,FLL,LAX,NK,1.0,116.21
2025,1,FLL,LAX,NK,1.0,116.5
2025,1,FLL,LAX,NK,1.0,116.5
2025,1,FLL,LAX,NK,1.0,117.8
2025,1,FLL,LAX,NK,1.0,118.0
2025,1,FLL,LAX,NK,1.0,119.0
2025,1,FLL,LAX,NK,1.0,119.06
2025,1,FLL,LAX,NK,1.0,119.22
2025,1,FLL,LAX,NK,1.0,120.0
2025,1,FLL,LAX,NK,1.0,120.0
2025,1,FLL,LAX,NK,1.0,120.0
2025,1,FLL,LAX,NK,1.0,121.22
2025,1,FLL,LAX,NK,1.0,121.51
2025,1,FLL,LAX,NK,1.0,122.0
2025,1,FLL,LAX,NK,1.0,122.0
2025,1,FLL,LAX,NK,1.0,122.0
2025,1,FLL,LAX,NK,1.0,122.0
2025,1,FLL,LAX,NK,1.0,122.88
2025,1,FLL,LAX,NK,1.0,123.41
2025,1,FLL,LAX,NK,1.0,123.54
2025,1,FLL,LAX,NK,1.0,123.76
2025,1,FLL,LAX,NK,1.0,124.0
2025,1,FLL,LAX,NK,1.0,124.5
2025,1,FLL,LAX,NK,1.0,125.0
2025,1,FLL,LAX,NK,1.0,125.47
2025,1,FLL,LAX,NK,1.0,126.0
